author,story,annotator_1,annotator_2,sentence,VADER_neg,VADER_neu,VADER_pos,VADER_compound,TextBlob_polarity,TextBlob_subjectivity,AFINN
HCAndersen,golden,H:N,H:N,"He was a boy full of life and gladness, this drummer's son with the red hair.",0.0,1.0,0.0,0.0,0.175,0.275,0.0
HCAndersen,golden,N:N,H:N,He had a lovely voice.,0.0,0.441,0.559,0.5859,0.5,0.75,3.0
HCAndersen,golden,N:N,H:N,"He could sing, and he sang like a bird in the woodland.",0.0,0.8,0.2,0.3612,0.0,0.0,2.0
HCAndersen,golden,N:N,H:N,"There was melody, and yet no melody.",0.268,0.732,0.0,-0.296,0.0,0.0,-1.0
HCAndersen,golden,N:N,N:N,"He must become a chorister boy, said his mother.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,H:N,H:H,"He shall sing in the church, and stand among the beautiful gilded angels who are like him!",0.0,0.691,0.309,0.7712,1.0,1.0,5.0
HCAndersen,golden,N:N,N:N,Fiery cat! said some of the witty ones of the town.,0.212,0.788,0.0,-0.4003,0.5,1.0,0.0
HCAndersen,golden,N:N,N:N,The Drum heard that from the neighbors' wives.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,N:N,"Don't go home, Peter, cried the street boys.",0.271,0.729,0.0,-0.3818,0.0,0.0,-2.0
HCAndersen,golden,N:N,N:N,"If you sleep in the garret, there'll be a fire in the house, and the fire-drum will have to be beaten.",0.224,0.776,0.0,-0.6369,0.0,0.0,-6.0
HCAndersen,golden,A:A,N:N,"Look out for the drumsticks, replied Peter; and, small as he was, he ran up boldly, and gave the foremost such a punch in the body with his fist, that the fellow lost his legs and tumbled over, and the others took their legs off with themselves very rapidly.",0.045,0.906,0.049,0.0516,0.07083333333333333,0.4666666666666667,-1.0
HCAndersen,golden,N:N,N:N,The town musician was very genteel and fine.,0.0,0.772,0.228,0.2648,0.30833333333333335,0.4,2.0
HCAndersen,golden,N:N,N:N,He was the son of the royal plate-washer.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,N:N,"He was very fond of Peter, and would sometimes take him to his home; and he gave him a violin, and taught him to play it.",0.0,0.804,0.196,0.6801,0.2,0.3,2.0
HCAndersen,golden,N:N,N:N,It seemed as if the whole art lay in the boy's fingers; and he wanted to be more than a drummer- he wanted to become musician to the town.,0.0,1.0,0.0,0.0,0.35,0.45,0.0
HCAndersen,golden,N:N,N:N,"I'll be a soldier, said Peter; for he was still quite a little lad, and it seemed to him the finest thing in the world to carry a gun, and to be able to march one, two- one, two, and to wear a uniform and a sword.",0.055,0.945,0.0,-0.34,0.15625,0.5625,2.0
HCAndersen,golden,N:N,N:N,"Ah, you learn to long for the drum-skin, drum, dum, dum! said the Drum.",0.0,1.0,0.0,0.0,-0.0625,0.4,0.0
HCAndersen,golden,N:N,N:N,"Yes, if he could only march his way up to be a general! observed his father; ""but before he can do that, there must be war.""",0.0,0.918,0.082,0.2828,0.031250000000000014,0.75,-1.0
HCAndersen,golden,F:Su-,N:N,Heaven forbid! said his mother.,0.259,0.337,0.404,0.3164,0.0,0.0,1.0
HCAndersen,golden,N:N,N:N,"We have nothing to lose, remarked the father.",0.0,0.756,0.244,0.3089,0.0,0.0,0.0
HCAndersen,golden,A:A,N:N,"Yes, we have my boy, she retorted.",0.0,0.69,0.31,0.4019,0.0,0.0,1.0
HCAndersen,golden,H:N,H:N,But suppose he came back a general! said the father.,0.0,1.0,0.0,0.0,0.031250000000000014,0.25,0.0
HCAndersen,golden,D:A,D:N,Without arms and legs! cried the mother.,0.325,0.675,0.0,-0.4389,0.0,0.0,-2.0
HCAndersen,golden,N:N,N:N,"No, I would rather keep my golden treasure with me.",0.193,0.614,0.193,0.0,0.3,0.5,1.0
HCAndersen,golden,N:N,N:N,"Drum, dum, dum!",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,N:N,"The Fire-drum and all the other drums were beating, for war had come.",0.385,0.615,0.0,-0.7845,-0.125,0.375,-5.0
HCAndersen,golden,N:N,N:F,"The soldiers all set out, and the son of the drummer followed them.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,N:F,Red-head. Golden treasure!,0.0,0.445,0.555,0.3595,0.375,0.5,2.0
HCAndersen,golden,Sa:Sa,N:F,"The mother wept; the father in fancy saw him ""famous;"" the town musician was of opinion that he ought not to go to war, but should stay at home and learn music.",0.129,0.871,0.0,-0.5346,0.5,1.0,0.0
HCAndersen,golden,N:N,N:F,"Red-head, said the soldiers, and little Peter laughed; but when one of them sometimes said to another, ""Foxey,"" he would bite his teeth together and look another way- into the wide world.",0.0,0.943,0.057,0.217,0.13749999999999998,0.3666666666666667,1.0
HCAndersen,golden,N:N,N:F,He did not care for the nickname.,0.305,0.695,0.0,-0.3875,0.0,0.0,2.0
HCAndersen,golden,N:N,N:F,"The boy was active, pleasant of speech, and good-humored; that is the best canteen, said his old comrades.",0.0,0.595,0.405,0.8807,0.42500000000000004,0.5166666666666667,10.0
HCAndersen,golden,N:N,N:F,"And many a night he had to sleep under the open sky, wet through with the driving rain or the falling mist; but his good humor never forsook him.",0.04,0.762,0.198,0.7351,0.275,0.5,4.0
HCAndersen,golden,N:N,N:F,"The drum-sticks sounded, ""Rub-a-dub, all up, all up!""",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,N:F,"Yes, he was certainly born to be a drummer.",0.0,0.541,0.459,0.6249,0.21428571428571427,0.5714285714285714,1.0
HCAndersen,golden,N:N,N:F,The day of battle dawned.,0.394,0.606,0.0,-0.3818,0.0,0.0,-1.0
HCAndersen,golden,N:N,N:F,"The sun had not yet risen, but the morning was come.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,N:F,"The air was cold, the battle was hot; there was mist in the air, but still more gunpowder-smoke.",0.096,0.904,0.0,-0.2023,0.05000000000000001,0.7833333333333333,-1.0
HCAndersen,golden,N:N,-:-,"The bullets and shells flew over the soldiers' heads, and into their heads- into their bodies and limbs; but still they pressed forward.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,-:-,"Here or there one or other of them would sink on his knees, with bleeding temples and a face as white as chalk.",0.0,1.0,0.0,0.0,-0.0625,0.1875,0.0
HCAndersen,golden,N:H,N:N,"The little drummer still kept his healthy color; he had suffered no damage; he looked cheerfully at the dog of the regiment, which was jumping along as merrily as if the whole thing had been got up for his amusement, and as if the bullets were only flying about that he might have a game of play with them.",0.118,0.688,0.194,0.6705,0.08541666666666668,0.6333333333333333,1.0
HCAndersen,golden,N:N,N:N,"March!
68:68	N:N	N:N	Forward!
69:69	N:N	N:N	March!",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,N:N,"This, was the word of command for the drum.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,N:-,"The word had not yet been given to fall back, though they might have done so, and perhaps there would have been much sense in it; and now at last the word ""Retire"" was given; but our little drummer beat ""Forward! march!"" for he had understood the command thus, and the soldiers obeyed the sound of the drum.",0.0,1.0,0.0,0.0,0.06140625000000001,0.2333333333333333,0.0
HCAndersen,golden,N:N,+:N,"That was a good roll, and proved the summons to victory for the men, who had already begun to give way.",0.0,0.868,0.132,0.4404,0.7,0.6000000000000001,6.0
HCAndersen,golden,N:N,N:-,Life and limb were lost in the battle.,0.45,0.55,0.0,-0.5994,0.0,0.0,-4.0
HCAndersen,golden,N:N,N:-,"Bombshells tore away the flesh in red strips; bombshells lit up into a terrible glow the strawheaps to which the wounded had dragged themselves, to lie untended for many hours, perhaps for all the hours they had to live.",0.107,0.893,0.0,-0.5106,-0.09090909090909091,0.5,-4.0
HCAndersen,golden,N:N,N:N,"It's no use thinking of it; and yet one cannot help thinking of it, even far away in the peaceful town.",0.174,0.702,0.125,-0.0665,0.175,0.75,3.0
HCAndersen,golden,N:N,N:N,"The drummer and his wife also thought of it, for Peter was at the war.",0.218,0.782,0.0,-0.5994,0.0,0.0,-2.0
HCAndersen,golden,N:N,N:N,"Now, I'm tired of these complaints, said the Fire-drum.",0.444,0.556,0.0,-0.6808,-0.4,0.7,-6.0
HCAndersen,golden,N:N,N:N,"Again the day of battle dawned; the sun had not yet risen, but it was morning.",0.107,0.893,0.0,-0.2023,0.0,0.0,-1.0
HCAndersen,golden,N:N,N:N,The drummer and his wife were asleep.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,N:N,"They had been talking about their son, as, indeed, they did almost every night, for he was out yonder in God's hand.",0.0,0.868,0.132,0.4939,0.0,0.0,1.0
HCAndersen,golden,N:N,N:H,"And the father dreamt that the war was over, that the soldiers had returned home, and that Peter wore a silver cross on his breast.",0.145,0.855,0.0,-0.5994,0.0,0.0,-2.0
HCAndersen,golden,N:N,N:-,"But the mother dreamt that she had gone into the church, and had seen the painted pictures and the carved angels with the gilded hair, and her own dear boy, the golden treasure of her heart, who was standing among the angels in white robes, singing so sweetly, as surely only the angels can sing; and that he had soared up with them into the sunshine, and nodded so kindly at his mother.",0.0,0.721,0.279,0.9816,0.3,0.6799999999999999,6.0
HCAndersen,golden,F:Sa,-:-,My golden treasure! she cried out; and she awoke.,0.239,0.579,0.182,-0.1759,0.375,0.5,0.0
HCAndersen,golden,Su-:N,-:N,Now the good God has taken him to Himself!,0.0,0.569,0.431,0.6476,0.875,0.6000000000000001,4.0
HCAndersen,golden,Sa:Sa,S:S,"She folded her hands, and hid her face in the cotton curtains of the bed, and wept.",0.227,0.773,0.0,-0.5267,0.0,0.0,-1.0
HCAndersen,golden,N:N,S:S,"Where does he rest now? among the many in the big grave that they have dug for the dead?
87:87	Sa:N	S:-	Perhaps he's in the water in the marsh!
88:88	Sa:N	S:-	Nobody knows his grave; no holy words have been read over it!",0.236,0.764,0.0,-0.9126,0.0625,0.3333333333333333,-7.0
HCAndersen,golden,N:Sa,S:S,"And the Lord's Prayer went inaudibly over her lips; she bowed her head, and was so weary that she went to sleep.",0.115,0.885,0.0,-0.4101,0.0,0.0,-2.0
HCAndersen,golden,N:N,S:N,"And the days went by, in life as in dreams!",0.0,0.751,0.249,0.4574,0.0,0.0,1.0
HCAndersen,golden,N:N,N:N,It was evening.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,N:N,"Over the battle-field a rainbow spread, which touched the forest and the deep marsh.",0.0,1.0,0.0,0.0,0.0,0.4,-1.0
HCAndersen,golden,N:N,N:N,"It has been said, and is preserved in popular belief, that where the rainbow touches the earth a treasure lies buried, a golden treasure; and here there was one.",0.085,0.697,0.218,0.5267,0.44999999999999996,0.7,7.0
HCAndersen,golden,N:N,N:N,"No one but his mother thought of the little drummer, and therefore she dreamt of him.",0.096,0.904,0.0,-0.1531,-0.1875,0.5,-1.0
HCAndersen,golden,N:N,N:N,"And the days went by, in life as in dreams!",0.0,0.751,0.249,0.4574,0.0,0.0,1.0
HCAndersen,golden,N:N,N:N,"Not a hair of his head had been hurt, not a golden hair.",0.254,0.746,0.0,-0.5267,-0.15,0.5,-2.0
HCAndersen,golden,N:N,N:N,"Drum-ma-rum! drum-ma-rum! there he is! the Drum might have said, and his mother might have sung, if she had seen or dreamt it.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,H:H,"With hurrah and song, adorned with green wreaths of victory, they came home, as the war was at an end, and peace had been signed.",0.115,0.621,0.263,0.6124,-0.2,0.3,8.0
HCAndersen,golden,N:H,N:H,"The dog of the regiment sprang on in front with large bounds, and made the way three times as long for himself as it really was.",0.0,1.0,0.0,0.0,0.12142857142857143,0.3428571428571428,0.0
HCAndersen,golden,N:N,N:N,"And days and weeks went by, and Peter came into his parents' room.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,H:N,H:H,"He was as brown as a wild man, and his eyes were bright, and his face beamed like sunshine.",0.0,0.636,0.364,0.8225,0.4,0.6,5.0
HCAndersen,golden,H:N,H:H,"And his mother held him in her arms; she kissed his lips, his forehead, and his red hair.",0.0,0.867,0.133,0.3818,0.0,0.0,0.0
HCAndersen,golden,N:N,H:H,"She had her boy back again; he had not a silver cross on his breast, as his father had dreamt, but he had sound limbs, a thing the mother had not dreamt.",0.0,1.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0
HCAndersen,golden,N:N,H:H,And what a rejoicing was there!,0.0,0.494,0.506,0.6239,0.0,0.0,4.0
HCAndersen,golden,H:H,H:H,They laughed and they wept; and Peter embraced the old Fire-drum.,0.2,0.6,0.2,0.0,0.39999999999999997,0.2,-1.0
HCAndersen,golden,N:N,H:N,There stands the old skeleton still! he said.,0.0,1.0,0.0,0.0,0.125,0.2,0.0
HCAndersen,golden,N:N,H:N,And the father beat a roll upon it.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,N:N,"One would think that a great fire had broken out here, said the Fire-drum.",0.281,0.51,0.209,-0.1027,0.2,0.575,-2.0
HCAndersen,golden,H:N,H:N,Bright day! fire in the heart! golden treasure! skrat! skr-r-at! skr-r-r-r-at!,0.144,0.48,0.376,0.5951,0.8662109375,0.6499999999999999,1.0
HCAndersen,golden,N:N,N:N,And what then?,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,N:N,What then!- Ask the town musician.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,N:N,"Peter's far outgrowing the drum, he said.",0.0,1.0,0.0,0.0,0.1,1.0,0.0
HCAndersen,golden,N:N,N:N,Peter will be greater than I.,0.0,0.667,0.333,0.3612,0.5,0.5,3.0
HCAndersen,golden,N:N,N:N,"And yet he was the son of a royal plate-washer; but all that he had learned in half a lifetime, Peter learned in half a year.",0.0,1.0,0.0,0.0,-0.16666666666666666,0.16666666666666666,0.0
HCAndersen,golden,N:N,N:H,"There was something so merry about him, something so truly kind-hearted.",0.0,0.522,0.478,0.8494,0.0,0.0,5.0
HCAndersen,golden,N:N,N:H,"His eyes gleamed, and his hair gleamed too- there was no denying that!",0.308,0.692,0.0,-0.5983,0.0,0.0,-3.0
HCAndersen,golden,N:N,N:N,"He ought to have his hair dyed, said the neighbor's wife.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,N:N,"That answered capitally with the policeman's daughter, and she got a husband.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,N:N,"But her hair turned as green as duckweed, and was always having to be colored up.",0.0,1.0,0.0,0.0,-0.2,0.3,0.0
HCAndersen,golden,N:N,N:N,"She knows how to manage for herself, said the neighbors, ""and so can Peter.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,N:N,"He comes to the most genteel houses, even to the burgomaster's where he gives Miss Charlotte piano-forte lessons.""",0.086,0.914,0.0,-0.1531,0.5,0.5,-2.0
HCAndersen,golden,N:N,N:N,He could play!,0.0,0.426,0.574,0.4003,0.0,0.0,0.0
HCAndersen,golden,N:N,N:N,"He could play, fresh out of his heart, the most charming pieces, that had never been put upon music-paper.",0.0,0.645,0.355,0.8313,0.5,0.6666666666666666,4.0
HCAndersen,golden,N:N,N:N,"He played in the bright nights, and in the dark nights, too.",0.0,0.654,0.346,0.6486,0.275,0.6,1.0
HCAndersen,golden,D:N,D:N,"The neighbors declared it was unbearable, and the Fire-drum was of the same opinion.",0.0,1.0,0.0,0.0,0.0,0.125,-4.0
HCAndersen,golden,N:N,N:N,"He played until his thoughts soared up, and burst forth in great plans for the future: ""To be famous!""",0.0,0.715,0.285,0.7777,0.47500000000000003,0.625,5.0
HCAndersen,golden,N:N,N:N,And burgomaster's Charlotte sat at the piano.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,N:N,"Her delicate fingers danced over the keys, and made them ring into Peter's heart.",0.0,0.915,0.085,0.0516,-0.3,0.9,0.0
HCAndersen,golden,H:N,H:H,"It seemed too much for him to bear; and this happened not once, but many times; and at last one day he seized the delicate fingers and the white hand, and kissed it, and looked into her great brown eyes.",0.0,0.711,0.289,0.9398,0.19999999999999998,0.40277777777777773,3.0
HCAndersen,golden,N:N,H:H,Heaven knows what he said; but we may be allowed to guess at it.,0.0,0.858,0.142,0.2846,0.0,0.0,2.0
HCAndersen,golden,H:N,H:H,Charlotte blushed to guess at it.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,H:H,"She reddened from brow to neck, and answered not a single word; and then strangers came into the room, and one of them was the state councillor's son.",0.0,1.0,0.0,0.0,0.03571428571428571,0.21428571428571427,0.0
HCAndersen,golden,N:N,N:N,"He had a lofty white forehead, and carried it so high that it seemed to go back into his neck.",0.0,1.0,0.0,0.0,0.05333333333333334,0.17999999999999997,0.0
HCAndersen,golden,N:N,N:N,"And Peter sat by her a long time, and she looked at him with gentle eyes.",0.0,0.828,0.172,0.4404,0.07500000000000001,0.6000000000000001,0.0
HCAndersen,golden,N:N,N:N,"At home that evening he spoke of travel in the wide world, and of the golden treasure that lay hidden for him in his violin.",0.0,0.916,0.084,0.296,0.011111111111111108,0.41111111111111115,2.0
HCAndersen,golden,H:N,H:H,To be famous!,0.0,1.0,0.0,0.0,0.625,1.0,2.0
HCAndersen,golden,N:N,N:H,"Tum-me-lum, tum-me-lum, tum-me-lum! said the Fire-drum.",0.0,1.0,0.0,0.0,0.0,0.0,-2.0
HCAndersen,golden,N:N,N:N,"Peter has gone clear out of his wits.
139:139	N:N	N:N	I think there must be a fire in the house.",0.109,0.773,0.118,0.0516,0.10000000000000002,0.3833333333333333,1.0
HCAndersen,golden,N:N,N:N,Next day the mother went to market.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,N:N,"Shall I tell you news, Peter? she asked when she came home.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,N:N,N:N,"A capital piece of news.
143:143	N:N	N:-	Burgomaster's Charlotte has engaged herself to the state councillor's son; the betrothal took place yesterday evening.",0.0,0.891,0.109,0.4019,0.0,0.0,0.0
HCAndersen,golden,Su-:Sa,-:-,"No! cried Peter, and he sprang up from his chair.",0.389,0.611,0.0,-0.6239,0.0,0.0,-3.0
HCAndersen,golden,N:N,-:-,"But his mother persisted in saying ""Yes.""",0.0,1.0,0.0,0.0,0.0,0.0,1.0
HCAndersen,golden,Su-:Sa,-:-,"She had heard it from the baker's wife, whose husband had it from the burgomaster's own mouth And Peter became as pale as death, and sat down again.",0.126,0.874,0.0,-0.5994,0.07814814814814815,0.48962962962962964,-2.0
HCAndersen,golden,Su-:Su-,-:-,Good Heaven! what's the matter with you? asked his mother.,0.0,0.48,0.52,0.7644,0.875,0.6000000000000001,6.0
HCAndersen,golden,Sa:Sa,S:S,"Nothing, nothing; only leave me to myself, he answered but the tears were running down his cheeks.",0.185,0.815,0.0,-0.341,-0.07777777777777779,0.6444444444444445,-3.0
HCAndersen,golden,Sa:Sa,S:S,"My sweet child, my golden treasure! cried the mother, and she wept; but the Fire-drum sang, not out loud, but inwardly.",0.166,0.688,0.146,-0.126,0.27499999999999997,0.65,0.0
HCAndersen,golden,N:N,-:S,"Charlotte's gone!
151:151	N:N	-:S	Charlotte's gone! and now the song is done.",0.0,1.0,0.0,0.0,-0.3125,1.0,0.0
HCAndersen,golden,N:N,N:N,"But the song was not done; there were many more verses in it, long verses, the most beautiful verses, the golden treasures of a life.",0.0,0.699,0.301,0.8883,0.4333333333333333,0.5666666666666667,5.0
HCAndersen,golden,N:N,N:-,"She behaves like a mad woman, said the neighbor's wife.",0.252,0.551,0.197,-0.1779,-0.625,1.0,-1.0
HCAndersen,golden,N:N,N:-,"All the world is to see the letters she gets from her golden treasure, and to read the words that are written in the papers about his violin playing.
155:155	N:N	N:-	And he sends her money too, and that's very useful to her since she has been a widow.",0.0,0.865,0.135,0.7346,0.345,0.25,4.0
HCAndersen,golden,N:N,N:N,"He plays before emperors and kings, said the town musician.",0.0,0.818,0.182,0.25,0.0,0.0,0.0
HCAndersen,golden,N:N,N:N,"I never had that fortune, but he's my pupil, and he does not forget his old master.",0.0,0.882,0.118,0.2498,0.1,0.2,1.0
HCAndersen,golden,N:N,N:-,"And his mother said, ""His father dreamt that Peter came home from the war with a silver cross.",0.196,0.804,0.0,-0.5994,0.0,0.0,-2.0
HCAndersen,golden,N:N,N:N,"He did not gain one in the war, but it is still more difficult to gain one in this way.",0.422,0.578,0.0,-0.8932,0.0,0.75,1.0
HCAndersen,golden,N:N,N:N,Now he has the cross of honor.,0.0,0.652,0.348,0.4939,0.0,0.0,2.0
HCAndersen,golden,Sa:N,N:-,"If his father had only lived to see it!""",0.0,1.0,0.0,0.0,0.0,1.0,0.0
HCAndersen,golden,Su+:N,+:+,"He's grown famous! said the Fire-drum, and all his native town said the same thing, for the drummer's son, Peter with the red hair- Peter whom they had known as a little boy, running about in wooden shoes, and then as a drummer, playing for the dancers- was become famous!",0.0,0.952,0.048,0.3365,0.17708333333333334,0.4375,2.0
HCAndersen,golden,N:N,N:+,"He played at our house before he played in the presence of kings, said the burgomaster's wife.",0.0,0.758,0.242,0.5859,0.0,0.0,0.0
HCAndersen,golden,N:N,N:+,"At that time he was quite smitten with Charlotte.
165:165	N:N	N:+	He was always of an aspiring turn.
166:166	N:N	N:+	At that time he was saucy and an enthusiast.
167:167	N:N	N:+	My husband laughed when he heard of the foolish affair, and now our Charlotte is a state councillor's wife.",0.037,0.866,0.097,0.5267,0.7,0.2,-1.0
HCAndersen,golden,N:N,N:N,"A golden treasure had been hidden in the heart and soul of the poor child, who had beaten the roll as a drummer- a roll of victory for those who had been ready to retreat.",0.15,0.685,0.165,-0.1027,-0.016666666666666677,0.4833333333333333,0.0
HCAndersen,golden,N:N,N:H,"There was a golden treasure in his bosom, the power of sound; it burst forth on his violin as if the instrument had been a complete organ, and as if all the elves of a midsummer night were dancing across the strings.",0.0,0.945,0.055,0.296,0.26666666666666666,0.43333333333333335,2.0
HCAndersen,golden,N:N,N:H,"In its sounds were heard the piping of the thrush and the full clear note of the human voice; therefore the sound brought rapture to every heart, and carried his name triumphant through the land.",0.0,0.808,0.192,0.765,0.21250000000000002,0.3583333333333334,7.0
HCAndersen,golden,N:N,N:H,That was a great firebrand- the firebrand of inspiration.,0.0,0.444,0.556,0.8176,0.8,0.75,5.0
HCAndersen,golden,H:N,+:H,"And then he looks so splendid! said the young ladies and the old ladies too; and the oldest of all procured an album for famous locks of hair, wholly and solely that she might beg a lock of his rich splendid hair, that treasure, that golden treasure.",0.0,0.695,0.305,0.9585,0.45833333333333337,0.6928571428571428,14.0
HCAndersen,golden,H:N,H:H,"And the son came into the poor room of the drummer, elegant as a prince, happier than a king.",0.131,0.593,0.275,0.5267,0.04999999999999999,0.8,0.0
HCAndersen,golden,H:H,H:H,"His eyes were as clear and his face was as radiant as sunshine; and he held his mother in his arms, and she kissed his mouth, and wept as blissfully as any one can weep for joy; and he nodded at every old piece of furniture in the room, at the cupboard with the tea-cups, and at the flower-vase.",0.091,0.703,0.207,0.8225,0.3333333333333333,0.26111111111111107,4.0
HCAndersen,golden,N:N,H:H,"He nodded at the sleeping-bench, where he had slept as a little boy; but the old Fire-drum he brought out, and dragged it into the middle of the room, and said to it and to his mother: ""My father would have beaten a famous roll this evening.",0.104,0.896,0.0,-0.6124,0.103125,0.425,-3.0
HCAndersen,golden,H:N,H:H,"Now I must do it!""",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,golden,H:N,H:H,"And he beat a thundering roll-call on the instrument, and the Drum felt so highly honored that the parchment burst with exultation.",0.0,0.821,0.179,0.6566,0.16,0.5399999999999999,2.0
HCAndersen,golden,H:N,H:H,He has a splendid touch! said the Drum.,0.0,0.595,0.405,0.6239,1.0,1.0,3.0
HCAndersen,golden,H:N,H:H,"I've a remembrance of him now that will last.
180:180	N:N	H:H	I expect that the same thing will happen to his mother, from pure joy over her golden treasure.",0.0,0.812,0.188,0.7184,0.26285714285714284,0.2783333333333333,6.0
HCAndersen,golden,N:N,H:H,And this is the story of the Golden Treasure.,0.0,0.784,0.216,0.296,0.3,0.5,2.0
HCAndersen,goloshes,N:N,N:N,"IN a house in Copenhagen, not far from the king's new market, a very large party had assembled, the host and his family expecting, no doubt, to receive invitations in return.",0.14,0.772,0.088,-0.1832,0.12164502164502165,0.6705627705627707,-2.0
HCAndersen,goloshes,N:N,N:N,"One half of the company were already seated at the card-tables, the other half seemed to be waiting the result of their hostess's question, ""Well, how shall we amuse ourselves?""",0.0,0.915,0.085,0.4019,-0.15277777777777776,0.23611111111111108,3.0
HCAndersen,goloshes,N:N,N:N,"Conversation followed, which, after a while, began to prove very entertaining.",0.0,0.738,0.262,0.4927,0.65,0.9099999999999999,2.0
HCAndersen,goloshes,N:N,N:N,"Among other subjects, it turned upon the events of the middle ages, which some persons maintained were more full of interest than our own times.",0.0,0.88,0.12,0.5046,0.265,0.485,1.0
HCAndersen,goloshes,N:N,N:N,"Counsellor Knapp defended this opinion so warmly that the lady of the house immediately went over to his side, and both exclaimed against Oersted's Essays on Ancient and Modern Times, in which the preference is given to our own.",0.0,0.916,0.084,0.541,0.4666666666666666,0.6333333333333333,0.0
HCAndersen,goloshes,N:N,N:N,"The counsellor considered the times of the Danish king, Hans, as the noblest and happiest.",0.0,0.769,0.231,0.6369,0.0,0.0,5.0
HCAndersen,goloshes,N:N,N:N,"The conversation on this topic was only interrupted for a moment by the arrival of a newspaper, which did not, however, contain much worth reading, and while it is still going on we will pay a visit to the ante-room, in which cloaks, sticks, and goloshes were carefully placed.",0.073,0.857,0.069,-0.0516,0.06666666666666667,0.7000000000000001,1.0
HCAndersen,goloshes,N:N,N:N,"Here sat two maidens, one young, and the other old, as if they had come and were waiting to accompany their mistresses home; but on looking at them more closely, it could easily be seen that they were no common servants.",0.062,0.869,0.069,0.0772,0.19305555555555554,0.4680555555555556,-1.0
HCAndersen,goloshes,N:N,N:N,"Their shapes were too graceful, their complexions too delicate, and the cut of their dresses much too elegant.",0.09,0.598,0.312,0.6369,0.13333333333333333,0.7000000000000001,3.0
HCAndersen,goloshes,N:N,N:N,They were two fairies.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,goloshes,N:N,N:N,"The younger was not Fortune herself, but the chambermaid of one of Fortune's attendants, who carries about her more trifling gifts.",0.0,1.0,0.0,0.0,0.25,0.25,4.0
HCAndersen,goloshes,Sa:N,N:N,"The elder one, who was named Care, looked rather gloomy; she always goes about to perform her own business in person; for then she knows it is properly done.",0.05,0.849,0.101,0.3818,0.3,0.55,0.0
HCAndersen,goloshes,N:N,N:N,They were telling each other where they had been during the day.,0.0,1.0,0.0,0.0,-0.125,0.375,0.0
HCAndersen,goloshes,N:N,N:N,"The messenger of Fortune had only transacted a few unimportant matters; for instance, she had preserved a new bonnet from a shower of rain, and obtained for an honest man a bow from a titled nobody, and so on; but she had something extraordinary to relate, after all.",0.037,0.892,0.071,0.1406,0.07828282828282826,0.734090909090909,5.0
HCAndersen,goloshes,H:N,H:N,"I must tell you, said she, ""that to-day is my birthday; and in honor of it I have been intrusted with a pair of goloshes, to introduce amongst mankind.",0.0,0.887,0.113,0.4939,0.0,0.0,2.0
HCAndersen,goloshes,N:N,N:N,"These goloshes have the property of making every one who puts them on imagine himself in any place he wishes, or that he exists at any period.",0.0,0.942,0.058,0.1531,0.0,0.0,1.0
HCAndersen,goloshes,N:N,H:N,"Every wish is fulfilled at the moment it is expressed, so that for once mankind have the chance of being happy.""",0.0,0.706,0.294,0.7579,0.8,1.0,8.0
